"ID","EMAIL_HASH","C","VALUE","CASE_STATUS"
3197087,"cBWhnwb6wXKdyW7t/3wY4g==",3,"Closed","Updated"
3202568,"cDsPSGUqCXgT6UuxkGNTWA==",2,"Closed","Updated"
3202607,"cDsPSGUqCXgT6UuxkGNTWA==",2,"Closed","Updated"
3203921,"cE7nLRjpWuUwBhx8yaNXxA==",3,"Open","Updated"
3203963,"cE7nLRjpWuUwBhx8yaNXxA==",3,"Open","Updated"
3204059,"cE7nLRjpWuUwBhx8yaNXxA==",3,"Closed","Updated"
3199803,"cWcGy4Rw+c6sxWm7+Xrrtw==",3,"Closed","Updated"
3199839,"cWcGy4Rw+c6sxWm7+Xrrtw==",3,"Closed","Updated"
3199956,"cWcGy4Rw+c6sxWm7+Xrrtw==",3,"Closed","Updated"
3200609,"cgKg1Dynos123rYo78/rGQ==",2,"Closed","Updated"
3200649,"cgKg1Dynos123rYo78/rGQ==",2,"Closed","Updated"
3202882,"chT6y4jQ4Eg8OKKRbUOhbw==",3,"Unassigned","Not updated"
3202926,"chT6y4jQ4Eg8OKKRbUOhbw==",3,"Unassigned","Not updated"
3202933,"chT6y4jQ4Eg8OKKRbUOhbw==",3,"Unassigned","Not updated"
3198502,"clM0IhWbOQOJ2rzuhGQEkw==",5,"Closed","Updated"
3198527,"clM0IhWbOQOJ2rzuhGQEkw==",5,"Closed","Updated"
3198542,"clM0IhWbOQOJ2rzuhGQEkw==",5,"Closed","Updated"
3198545,"clM0IhWbOQOJ2rzuhGQEkw==",5,"Closed","Updated"
3198596,"clM0IhWbOQOJ2rzuhGQEkw==",5,"Closed","Updated"
3202672,"cn31V7gpybr36i2cEmFYYQ==",2,"Closed","Updated"
3202678,"cn31V7gpybr36i2cEmFYYQ==",2,"Closed","Updated"
3196227,"cprmk2h1P1AUg+MQ8Pve4A==",2,"Closed","Updated"
3196367,"cprmk2h1P1AUg+MQ8Pve4A==",2,"Closed","Updated"
3195880,"cxLDSZmS/6bWZfQJh4xY0Q==",2,"Closed","Updated"
3196240,"cxLDSZmS/6bWZfQJh4xY0Q==",2,"Closed","Updated"
3194906,"cxTEkQqhW5wUl9uVw6CnXw==",2,"Open","Updated"
3197712,"cxTEkQqhW5wUl9uVw6CnXw==",2,"Closed","Updated"
3201128,"cztzDUMo1r3IG4ZoOe8xJA==",2,"Closed","Updated"
3201266,"cztzDUMo1r3IG4ZoOe8xJA==",2,"Closed","Updated"
3202694,"d/fCB8cEXoHk7BdrhSsONw==",2,"Closed","Updated"
3202698,"d/fCB8cEXoHk7BdrhSsONw==",2,"Closed","Updated"
3200762,"dCjFU3wBnQuROCzg1qDT7Q==",2,"Closed","Updated"
3200805,"dCjFU3wBnQuROCzg1qDT7Q==",2,"Closed","Updated"
3196231,"dEnny2o0OSauplYvZ6De/g==",3,"Closed","Updated"
3196756,"dEnny2o0OSauplYvZ6De/g==",3,"Closed","Updated"
3196831,"dEnny2o0OSauplYvZ6De/g==",3,"Closed","Updated"
3203012,"dORjH1qKg5SY5BtsSmIuhQ==",2,"Unassigned","Not updated"
3203023,"dORjH1qKg5SY5BtsSmIuhQ==",2,"Unassigned","Not updated"
3203858,"dXo1+OJnbLTAW29m/ARDCw==",2,"Unassigned","Not updated"
3204056,"dXo1+OJnbLTAW29m/ARDCw==",2,"Unassigned","Not updated"
3196123,"dZQ+yng9/B20ycdbezFOnA==",2,"Closed","Updated"
3196224,"dZQ+yng9/B20ycdbezFOnA==",2,"Closed","Updated"
3201792,"darscrkQ1GnyEoBTAXYrAw==",2,"Closed","Updated"
3201808,"darscrkQ1GnyEoBTAXYrAw==",2,"Closed","Updated"
3196804,"dbgOpNnFLq7MY7BKvqnLpg==",2,"Closed","Updated"
3196833,"dbgOpNnFLq7MY7BKvqnLpg==",2,"Closed","Updated"
3194180,"dh+PYTDv+nHX/RltsznpTw==",3,"Closed","Updated"
3194204,"dh+PYTDv+nHX/RltsznpTw==",3,"Closed","Updated"
3194210,"dh+PYTDv+nHX/RltsznpTw==",3,"Closed","Updated"
3201240,"djyEP5RH7L0g6hrMj/EGAg==",3,"Closed","Updated"
3201393,"djyEP5RH7L0g6hrMj/EGAg==",3,"Closed","Updated"
3201402,"djyEP5RH7L0g6hrMj/EGAg==",3,"Closed","Updated"
3202293,"dneNQXvZ7feigSD0FmLTiw==",2,"Closed","Updated"
3202314,"dneNQXvZ7feigSD0FmLTiw==",2,"Closed","Updated"
3202350,"e3GqYVWKE/vAEK6xaEyQ/Q==",3,"Closed","Updated"
3202371,"e3GqYVWKE/vAEK6xaEyQ/Q==",3,"Closed","Updated"
3202376,"e3GqYVWKE/vAEK6xaEyQ/Q==",3,"Closed","Updated"
3199115,"e4ITUbb+4gNbh/nXc5x07w==",2,"Closed","Updated"
3199167,"e4ITUbb+4gNbh/nXc5x07w==",2,"Closed","Updated"
3199683,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3199741,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3199770,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3199813,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3199840,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3199989,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200202,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200253,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200387,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200454,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200510,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200568,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3200575,"e7rtPoGKzgekTDHdZfN50w==",13,"Closed","Updated"
3193810,"e9otpxsZobvDr/v0qPrgTg==",2,"Closed","Updated"
3193814,"e9otpxsZobvDr/v0qPrgTg==",2,"Closed","Updated"
3196230,"eGAM4Qh+v5KJdJThPxTsTQ==",2,"Closed","Updated"
3196430,"eGAM4Qh+v5KJdJThPxTsTQ==",2,"Closed","Updated"
3200704,"eKmVswWiLKaGikdb5ScVgw==",2,"Closed","Updated"
3200739,"eKmVswWiLKaGikdb5ScVgw==",2,"Closed","Updated"
3194577,"eRHYCQzk+y6a7LHpkN2cOg==",2,"Closed","Updated"
3194596,"eRHYCQzk+y6a7LHpkN2cOg==",2,"Closed","Updated"
3193783,"eYQeNxD381KYSmKZUh+N/w==",2,"Closed","Updated"
3193787,"eYQeNxD381KYSmKZUh+N/w==",2,"Unassigned","Not updated"
3196347,"egJwpl1uYlfT32J8WS0tiw==",2,"Closed","Updated"
3196427,"egJwpl1uYlfT32J8WS0tiw==",2,"Closed","Updated"
3197790,"eqU/8fqaMiI+ix4EhzQYyQ==",2,"Closed","Updated"
3197818,"eqU/8fqaMiI+ix4EhzQYyQ==",2,"Closed","Updated"
3200424,"es9+MNss+OZImu7My6R/4Q==",2,"Closed","Updated"
3200458,"es9+MNss+OZImu7My6R/4Q==",2,"Closed","Updated"
3194341,"esUcbFbMtsMEBJL9uN6gqg==",2,"Open","Updated"
3194351,"esUcbFbMtsMEBJL9uN6gqg==",2,"Closed","Updated"
3199297,"ey+RGETwqD1/swBUNbFYpg==",2,"Closed","Updated"
3199343,"ey+RGETwqD1/swBUNbFYpg==",2,"Closed","Updated"
3203049,"f0oYlpUAmrNKBvCDVatxhw==",2,"Closed","Updated"
3203070,"f0oYlpUAmrNKBvCDVatxhw==",2,"Closed","Updated"
3202047,"f19GUGx6hutAG4PBq7ZlQw==",3,"Closed","Updated"
3202061,"f19GUGx6hutAG4PBq7ZlQw==",3,"Closed","Updated"
3202070,"f19GUGx6hutAG4PBq7ZlQw==",3,"Closed","Updated"
3197209,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197343,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197388,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197481,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197511,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197650,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197724,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197762,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3197930,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3198218,"f6pp8L9qppx0/0j74AnZ2g==",10,"Closed","Updated"
3200250,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3200452,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3200483,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3200508,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3200537,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3200734,"fJ8nRI08ELgKoaAiyzl9FQ==",6,"Closed","Updated"
3201903,"fMxIlYckKnsvAJDdrQGdJA==",2,"Closed","Updated"
3203561,"fMxIlYckKnsvAJDdrQGdJA==",2,"Open","Updated"
3194446,"fbjaHCWgA6sHI5r+VZss1Q==",3,"Closed","Updated"
3194476,"fbjaHCWgA6sHI5r+VZss1Q==",3,"Closed","Updated"
3194478,"fbjaHCWgA6sHI5r+VZss1Q==",3,"Closed","Updated"
3202495,"fhPvEfm3r9lyejbehaKPIA==",2,"Closed","Updated"
3202614,"fhPvEfm3r9lyejbehaKPIA==",2,"Closed","Updated"
3202391,"fzSJIUpvyfVPaMygi1PDbg==",3,"Closed","Updated"
3202398,"fzSJIUpvyfVPaMygi1PDbg==",3,"Closed","Updated"
3202400,"fzSJIUpvyfVPaMygi1PDbg==",3,"Closed","Updated"
3202406,"g2RoMZfWloaotB2o/HUuqg==",2,"Closed","Updated"
3202420,"g2RoMZfWloaotB2o/HUuqg==",2,"Closed","Updated"
3193738,"g923rwjQw7YiNDpDzGhjVA==",2,"Closed","Updated"
3193741,"g923rwjQw7YiNDpDzGhjVA==",2,"Closed","Updated"
3201768,"gAtRWqtG0WIGpUUcCtDuSw==",5,"Open","Updated"
3201781,"gAtRWqtG0WIGpUUcCtDuSw==",5,"Closed","Updated"
3201793,"gAtRWqtG0WIGpUUcCtDuSw==",5,"Closed","Updated"
3201803,"gAtRWqtG0WIGpUUcCtDuSw==",5,"Closed","Updated"
3201822,"gAtRWqtG0WIGpUUcCtDuSw==",5,"Closed","Updated"
3195233,"gK7r67B10i6l4RbnzC+uRQ==",2,"Open","Updated"
3195269,"gK7r67B10i6l4RbnzC+uRQ==",2,"Closed","Updated"
3199146,"gKTaGn2vlwxvY4ERIYQz6A==",3,"Closed","Updated"
3199198,"gKTaGn2vlwxvY4ERIYQz6A==",3,"Closed","Updated"
3199226,"gKTaGn2vlwxvY4ERIYQz6A==",3,"Closed","Updated"
3202924,"gLvh3PjZgeJDzuNs3Y8Rsw==",5,"Closed","Updated"
3202942,"gLvh3PjZgeJDzuNs3Y8Rsw==",5,"Closed","Updated"
3202954,"gLvh3PjZgeJDzuNs3Y8Rsw==",5,"Closed","Updated"
3202966,"gLvh3PjZgeJDzuNs3Y8Rsw==",5,"Closed","Updated"
3203083,"gLvh3PjZgeJDzuNs3Y8Rsw==",5,"Closed","Updated"
3202598,"gVwiJ/rbwHPpWBcG0Xmq4g==",2,"Closed","Updated"
3202617,"gVwiJ/rbwHPpWBcG0Xmq4g==",2,"Closed","Updated"
3194508,"gd5lNjpzEmsT/nY0KK8pbA==",2,"Closed","Updated"
3194519,"gd5lNjpzEmsT/nY0KK8pbA==",2,"Closed","Updated"
3201514,"glHOC5gSFmsfHutImPtfIg==",5,"Closed","Updated"
3201547,"glHOC5gSFmsfHutImPtfIg==",5,"Closed","Updated"
3201594,"glHOC5gSFmsfHutImPtfIg==",5,"Closed","Updated"
3201645,"glHOC5gSFmsfHutImPtfIg==",5,"Closed","Updated"
3201729,"glHOC5gSFmsfHutImPtfIg==",5,"Closed","Updated"
3201013,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201019,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201051,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201397,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201407,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201415,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201428,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3201431,"goV1cFoxSRr26p2KwltB1Q==",8,"Closed","Updated"
3196781,"gvIy2db/xpW4X+O6r4zAzw==",2,"Closed","Updated"
3196889,"gvIy2db/xpW4X+O6r4zAzw==",2,"Closed","Updated"
3194186,"gwRZbeQT6veAGzHg9p682Q==",2,"Closed","Updated"
3194190,"gwRZbeQT6veAGzHg9p682Q==",2,"Closed","Updated"
3198503,"h0gLL0qtfvWAAikVwxAwsA==",2,"Unassigned","Not updated"
3198525,"h0gLL0qtfvWAAikVwxAwsA==",2,"Unassigned","Not updated"
3202648,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202656,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202682,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202742,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202753,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202760,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202806,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202822,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202868,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3202889,"h21OpJfHXizBBznCnzDk6g==",10,"Closed","Updated"
3197460,"h3l1T3DJzAHYdh3FMoODKQ==",3,"Closed","Updated"
3197482,"h3l1T3DJzAHYdh3FMoODKQ==",3,"Closed","Updated"
3197488,"h3l1T3DJzAHYdh3FMoODKQ==",3,"Closed","Updated"
3201119,"hKyPwT9x8rMF3hRj3yckyg==",3,"Closed","Updated"
3201236,"hKyPwT9x8rMF3hRj3yckyg==",3,"Closed","Updated"
3201278,"hKyPwT9x8rMF3hRj3yckyg==",3,"Closed","Updated"
3201014,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201018,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201026,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201035,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201066,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201095,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201384,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201390,"hksrL7ztFsxJfq7ylMUqAg==",8,"Closed","Updated"
3201600,"hnDuClwc/PT3K0oeUO+SqA==",2,"Closed","Updated"
3201622,"hnDuClwc/PT3K0oeUO+SqA==",2,"Closed","Updated"
3197360,"hpVstcVanUmHq+9tTMfusQ==",3,"Closed","Updated"
3197390,"hpVstcVanUmHq+9tTMfusQ==",3,"Closed","Updated"
3197431,"hpVstcVanUmHq+9tTMfusQ==",3,"Closed","Updated"
3197885,"hv+HfKgsLH3T6tTIXTcT8g==",2,"Closed","Updated"
3197921,"hv+HfKgsLH3T6tTIXTcT8g==",2,"Closed","Updated"
3201865,"hzk4K/KmD3f1Yvn6N/DTtg==",3,"Closed","Updated"
3201879,"hzk4K/KmD3f1Yvn6N/DTtg==",3,"Closed","Updated"
3202065,"hzk4K/KmD3f1Yvn6N/DTtg==",3,"Closed","Updated"
3196684,"i2L9Au4GGZ9IkW3E5oH2Kw==",2,"Unassigned","Not updated"
3196721,"i2L9Au4GGZ9IkW3E5oH2Kw==",2,"Unassigned","Not updated"
3202846,"i3Cwx07Hl+F9QVCepvYRMg==",2,"Closed","Updated"
3202894,"i3Cwx07Hl+F9QVCepvYRMg==",2,"Closed","Updated"
3200389,"i7WNrmULxQjYhoMCmEESUg==",2,"Unassigned","Not updated"
3200392,"i7WNrmULxQjYhoMCmEESUg==",2,"Unassigned","Not updated"
3199992,"iP/PjrQLElTzYTxWNrnu8w==",2,"Closed","Updated"
3200013,"iP/PjrQLElTzYTxWNrnu8w==",2,"Closed","Updated"
3195541,"iQ37YfztI4aWhW+hWbPHNA==",2,"Closed","Updated"
3196191,"iQ37YfztI4aWhW+hWbPHNA==",2,"Closed","Updated"
3199161,"ig2e0aqCgmPI+QH7KJa0/w==",2,"Closed","Updated"
3199207,"ig2e0aqCgmPI+QH7KJa0/w==",2,"Closed","Updated"
3199933,"igvjKY8t5fBOwOuIkZp9SQ==",2,"Closed","Updated"
3199963,"igvjKY8t5fBOwOuIkZp9SQ==",2,"Closed","Updated"
3197122,"ije6ANql2k2dycq4KgXbhw==",2,"Unassigned","Not updated"
3197204,"ije6ANql2k2dycq4KgXbhw==",2,"Closed","Updated"
3196412,"ipSkNFw2p0XvbfH3fRcVgA==",2,"Closed","Updated"
3196593,"ipSkNFw2p0XvbfH3fRcVgA==",2,"Closed","Updated"
3203003,"iuz26RdaBFs/I1HqPVB/bw==",2,"Open","Updated"
3203008,"iuz26RdaBFs/I1HqPVB/bw==",2,"Closed","Updated"
3198719,"j4PB7IPINjG3sY8WQkjYDQ==",2,"Closed","Updated"
3198751,"j4PB7IPINjG3sY8WQkjYDQ==",2,"Closed","Updated"
3202156,"jNcZDC+zn0ev6XSl/Hs/cg==",3,"Closed","Updated"
3202184,"jNcZDC+zn0ev6XSl/Hs/cg==",3,"Closed","Updated"
3202189,"jNcZDC+zn0ev6XSl/Hs/cg==",3,"Closed","Updated"
3197507,"jSHCN+fBTpI2n9fdZ5BCHw==",2,"Closed","Updated"
3197550,"jSHCN+fBTpI2n9fdZ5BCHw==",2,"Closed","Updated"
3197125,"jUn79H1Ngrqn8S6v2RTeVw==",2,"Closed","Updated"
3197214,"jUn79H1Ngrqn8S6v2RTeVw==",2,"Closed","Updated"
3202721,"jW05oyd9auy4pos4YGKSlg==",2,"Closed","Updated"
3202745,"jW05oyd9auy4pos4YGKSlg==",2,"Closed","Updated"
3198157,"jikuW4/Y5ngwT1GrKNG9lQ==",2,"Closed","Updated"
3198199,"jikuW4/Y5ngwT1GrKNG9lQ==",2,"Closed","Updated"
3198840,"joLtK7yi/Db8pm1UnaRzQg==",3,"Closed","Updated"
3198873,"joLtK7yi/Db8pm1UnaRzQg==",3,"Closed","Updated"
3198935,"joLtK7yi/Db8pm1UnaRzQg==",3,"Closed","Updated"
3200573,"jrD1Fn3DoROWckyP7hcXCA==",5,"Unassigned","Not updated"
3200613,"jrD1Fn3DoROWckyP7hcXCA==",5,"Unassigned","Not updated"
3200645,"jrD1Fn3DoROWckyP7hcXCA==",5,"Unassigned","Not updated"
3200671,"jrD1Fn3DoROWckyP7hcXCA==",5,"Unassigned","Not updated"
3200710,"jrD1Fn3DoROWckyP7hcXCA==",5,"Unassigned","Not updated"
3198049,"jtFCL0yX24/InA5+ebRVLA==",2,"Closed","Updated"
3198066,"jtFCL0yX24/InA5+ebRVLA==",2,"Closed","Updated"
3202405,"jtiBIbn7Wnj/r6CNSsSv3A==",2,"Closed","Updated"
3202421,"jtiBIbn7Wnj/r6CNSsSv3A==",2,"Closed","Updated"
3196761,"jwZPBJ2W0/tNvyITrI7Kwg==",2,"Unassigned","Not updated"
3196790,"jwZPBJ2W0/tNvyITrI7Kwg==",2,"Unassigned","Not updated"
3193914,"jyp/hIyfLjc/hhpHe8/vXQ==",3,"Closed","Updated"
3193918,"jyp/hIyfLjc/hhpHe8/vXQ==",3,"Closed","Updated"
3193920,"jyp/hIyfLjc/hhpHe8/vXQ==",3,"Closed","Updated"
3202638,"k+XCWgDBVkd7kVgFz/kbhg==",2,"Closed","Updated"
3202643,"k+XCWgDBVkd7kVgFz/kbhg==",2,"Closed","Updated"
3193614,"k1Y0RgH2d+Hgq0nSplnFrQ==",2,"Closed","Updated"
3193617,"k1Y0RgH2d+Hgq0nSplnFrQ==",2,"Closed","Updated"
3200482,"k1g5seY76sPzfIhzJnP7Zg==",2,"Closed","Updated"
3200567,"k1g5seY76sPzfIhzJnP7Zg==",2,"Closed","Updated"
3200363,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200455,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200538,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200571,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200580,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200606,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200648,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3200718,"k4ZXHecp+AB4pzIb8DRQ1A==",8,"Closed","Updated"
3197373,"k8oum4Cnlq2iwMg8mqUggg==",2,"Closed","Updated"
3197403,"k8oum4Cnlq2iwMg8mqUggg==",2,"Closed","Updated"
3203616,"kBsRkidG6dNEmIEhRpFWIg==",2,"Unassigned","Not updated"
3203627,"kBsRkidG6dNEmIEhRpFWIg==",2,"Unassigned","Not updated"
3202379,"kNThVzQKmXFLi92CB6BQfA==",2,"Closed","Updated"
3202394,"kNThVzQKmXFLi92CB6BQfA==",2,"Closed","Updated"
3196591,"kXuTVdFxHKVUNTO2TUeKnQ==",2,"Closed","Updated"
3196724,"kXuTVdFxHKVUNTO2TUeKnQ==",2,"Closed","Updated"
3194174,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194184,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194193,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194203,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194212,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194218,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194226,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194238,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194260,"kcq8hjjAYgc4+HrBo1P2TQ==",9,"Closed","Updated"
3194561,"kfbD85zjcnSJDCy9sH8XQw==",2,"Open","Updated"
3195274,"kfbD85zjcnSJDCy9sH8XQw==",2,"Closed","Updated"
3198473,"khGdV3Be7MdmZx5DwgPoww==",2,"Closed","Updated"
3198499,"khGdV3Be7MdmZx5DwgPoww==",2,"Closed","Updated"
3200426,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3200512,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3200608,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3200618,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3200675,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3200712,"kjOsLMnmugoHrHYaiJUKDg==",6,"Closed","Updated"
3197312,"kuSm5P4mHGCog/2hbOZN2g==",2,"Unassigned","Not updated"
3197370,"kuSm5P4mHGCog/2hbOZN2g==",2,"Unassigned","Not updated"
3197891,"l1g2f1raRd3wsDM8onlHDw==",2,"Closed","Updated"
3197929,"l1g2f1raRd3wsDM8onlHDw==",2,"Closed","Updated"
3194441,"l4v+1nIkknvg/ZxxDeSsHg==",2,"Closed","Updated"
3194454,"l4v+1nIkknvg/ZxxDeSsHg==",2,"Closed","Updated"
3201242,"l8izwLIb31UpIe/NzOLN6A==",2,"Unassigned","Not updated"
3201321,"l8izwLIb31UpIe/NzOLN6A==",2,"Unassigned","Not updated"
3199289,"lCO84EZ+MFmGp/OCbyiSyw==",2,"Closed","Updated"
3199358,"lCO84EZ+MFmGp/OCbyiSyw==",2,"Closed","Updated"
3200859,"lKQn500o5mGYfAFJrrSMBw==",4,"Closed","Updated"
3200876,"lKQn500o5mGYfAFJrrSMBw==",4,"Closed","Updated"
3200893,"lKQn500o5mGYfAFJrrSMBw==",4,"Closed","Updated"
3200901,"lKQn500o5mGYfAFJrrSMBw==",4,"Closed","Updated"
3201413,"lRJjb7/CmIEKkugWMbWGZA==",2,"Closed","Updated"
3201550,"lRJjb7/CmIEKkugWMbWGZA==",2,"Closed","Updated"
3198576,"lUx8UjNW6l3o+ED6jnDQHg==",3,"Closed","Updated"
3198661,"lUx8UjNW6l3o+ED6jnDQHg==",3,"Closed","Updated"
3198868,"lUx8UjNW6l3o+ED6jnDQHg==",3,"Closed","Updated"
3200029,"lda9Bpw33wvsBej/sQGyCg==",2,"Open","Updated"
3200040,"lda9Bpw33wvsBej/sQGyCg==",2,"Closed","Updated"
3198103,"lhFlUX+CsGF+ZWwABq+XtQ==",3,"Closed","Updated"
3198129,"lhFlUX+CsGF+ZWwABq+XtQ==",3,"Closed","Updated"
3198156,"lhFlUX+CsGF+ZWwABq+XtQ==",3,"Closed","Updated"
3200025,"lx1UV7JiAGDmYAlNSzCRvw==",2,"Closed","Updated"
3200037,"lx1UV7JiAGDmYAlNSzCRvw==",2,"Closed","Updated"
3194070,"m+EqjMKZMvcWjcGcChKOjw==",4,"Closed","Updated"
3194091,"m+EqjMKZMvcWjcGcChKOjw==",4,"Closed","Updated"
3194106,"m+EqjMKZMvcWjcGcChKOjw==",4,"Closed","Updated"
3194111,"m+EqjMKZMvcWjcGcChKOjw==",4,"Closed","Updated"
3201697,"m+MEB+Oi6Snclax7OuXjlQ==",2,"Closed","Updated"
3201710,"m+MEB+Oi6Snclax7OuXjlQ==",2,"Closed","Updated"
3202591,"m2rqC7Wr5bUIZGDCOexh9A==",2,"Closed","Updated"
3202626,"m2rqC7Wr5bUIZGDCOexh9A==",2,"Closed","Updated"
3198716,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3198746,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3198897,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3199009,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3199022,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3199070,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3199083,"m9hC8FMxDbA5RbsaoJu3Zw==",7,"Unassigned","Not updated"
3196777,"mB0rYkhl7aTJu4SpFsY5yQ==",2,"Closed","Updated"
3196794,"mB0rYkhl7aTJu4SpFsY5yQ==",2,"Closed","Updated"
3200140,"mDWlh7dVyu2LrDEV9KYX4w==",3,"Unassigned","Not updated"
3200307,"mDWlh7dVyu2LrDEV9KYX4w==",3,"Closed","Updated"
3200578,"mDWlh7dVyu2LrDEV9KYX4w==",3,"Unassigned","Not updated"
3197715,"mEXUtxbuOHXDsiXd4TI5sQ==",2,"Closed","Updated"
3197844,"mEXUtxbuOHXDsiXd4TI5sQ==",2,"Closed","Updated"
3198605,"mFRYaBC4oY58QmdwSb5e9A==",3,"Closed","Updated"
3198618,"mFRYaBC4oY58QmdwSb5e9A==",3,"Closed","Updated"
3198638,"mFRYaBC4oY58QmdwSb5e9A==",3,"Closed","Updated"
3201419,"mMmXIWMXShNDNK7FEJklYw==",4,"Closed","Updated"
3201528,"mMmXIWMXShNDNK7FEJklYw==",4,"Closed","Updated"
